WARNING: A restricted method in java.lang.System has been called
WARNING: java.lang.System::load has been called by com.sun.jna.Native in an unnamed module (file:/nb5.jar)
WARNING: Use --enable-native-access=ALL-UNNAMED to avoid a warning for callers in this module
WARNING: Restricted methods will be blocked in a future release unless native access is enabled

WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper (file:/nb5.jar)
WARNING: Please consider reporting this to the maintainers of class com.datastax.oss.driver.shaded.guava.common.util.concurrent.AbstractFuture$UnsafeAtomicHelper
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
               max = 5255725055.00 nanoseconds
              mean = 5255593984.00 nanoseconds
            stddev = 0.00 nanoseconds
            median = 5255725055.00 nanoseconds
              75% <= 5255725055.00 nanoseconds
              95% <= 5255725055.00 nanoseconds
              98% <= 5255725055.00 nanoseconds
              99% <= 5255725055.00 nanoseconds
            99.9% <= 5255725055.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="execute",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 1113194496.00 nanoseconds
               max = 1918107647.00 nanoseconds
              mean = 1427166549.33 nanoseconds
            stddev = 351599633.58 nanoseconds
            median = 1250230271.00 nanoseconds
              75% <= 1918107647.00 nanoseconds
              95% <= 1918107647.00 nanoseconds
              98% <= 1918107647.00 nanoseconds
              99% <= 1918107647.00 nanoseconds
            99.9% <= 1918107647.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="read_input",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 2
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 159488.00 nanoseconds
               max = 1160191.00 nanoseconds
              mean = 659826.00 nanoseconds
            stddev = 500334.00 nanoseconds
            median = 159495.00 nanoseconds
              75% <= 1160191.00 nanoseconds
              95% <= 1160191.00 nanoseconds
              98% <= 1160191.00 nanoseconds
              99% <= 1160191.00 nanoseconds
            99.9% <= 1160191.00 nanoseconds
{activity="schema",container="default.schema",instance="default",jobname="nosqlbench",name="cycles_servicetime",node="10.100.9.50",scenario="default.schema",session="oD6hVXi",workload="fraud_detection"}
             count = 3
         mean rate = 0.00 calls/nanosecond
     1-minute rate = 0.00 calls/nanosecond
     5-minute rate = 0.00 calls/nanosecond
    15-minute rate = 0.00 calls/nanosecond
               min = 1257242624.00 nanoseconds
               max = 2065170431.00 nanoseconds
              mean = 1750979925.33 nanoseconds
            stddev = 353400765.17 nanoseconds
            median = 1930559487.00 nanoseconds
              75% <= 2065170431.00 nanoseconds
              95% <= 2065170431.00 nanoseconds
              98% <= 2065170431.00 nanoseconds
              99% <= 2065170431.00 nanoseconds
